artistName,id,genres
The Frights,2HSEdXKVq1WWtBbsIeNjRX,"indie garage rock, indie surf, san diego indie, surf punk"
Bay Faction,5wl4eeiKZTQ0mgm7jLoy7g,"5th wave emo, alternative emo"
Michiru Yamane,6yHzqH70UbRHmoTOcEBmRz,"indie game soundtrack, japanese vgm"
Vincent Diamante,33FyliUEEegVPPrsOaLsn4,video game music
Calvin Harris,7CajNmpbOovFoOoasH2HaY,"dance pop, edm, electro house, house, pop, pop dance, pop rap, progressive house, uk dance"
"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,"hip hop, rap"
John Coltrane,2hGh5VOeeqimQFxqXvfCUf,"bebop, free jazz, jazz, jazz saxophone"
Duke Ellington,4F7Q5NV6h5TSwCainz8S5A,"adult standards, african-american classical, big band, harlem renaissance, jazz, jazz piano, swing, vocal jazz"
Flobots,0rHiOzaAbw3cCp8D7yjyig,"comic, conscious hip hop"
Being As An Ocean,7ML9AQvVVE3c5m0sx1PlmP,"melodic hardcore, melodic metalcore, metalcore"
Ashnikko,3PyJHH2wyfQK3WZrk9rpmP,"electropop, escape room, pop"
88rising,1AhjOkOLkbHUfcHDSErXQs,"asian american hip hop, pop"
lil rozey,20fOKcudXS3Yyl6ifwXf2u,
Tigers Jaw,0tLaqkKW7K6tc3QF9SM0M8,"alternative emo, anthem emo, bubblegrunge, dreamo, emo, indie punk, lo-fi emo, pop punk"
Angus Maude,2gY6B2dPmOXJaqXjSV4GIo,bedroom pop
Aim High,52uduC7KEQFBSnGHpMskpn,"anthem emo, pop punk"
Verzache,59KX7XUUgAOOo5IyDjca0T,"lo-fi chill, sad lo-fi"
Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,"chicago rap, melodic rap"
The Knocks,2x7EATekOPhFGRx3syMGEC,"alternative dance, edm, indie poptimism, indietronica, nu disco, tropical house"
Avicii,1vCWHaC5f2uS3yhpwWbIA6,"dance pop, edm, pop, pop dance"
Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,"indie rock, indietronica, irish rock, modern alternative rock, modern rock, northern irish indie, pop rock, rock"
Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,"garage rock, permanent wave, rock, sheffield indie"
Mona,2sflbTtCirog5VxD6jPAfb,
Silversun Pickups,6qyi8X6MdP1lu6B1K6yh3h,"alternative metal, alternative rock, indie pop, indie rock, la indie, modern rock, pop rock, rock"
The Hacker,763V8ZisRsw5kCoquzKTUp,"electroclash, french techno"
Electric Guest,7sgWBYtJpblXpJl2lU5WVs,"alternative dance, indie rock, indietronica, la indie, modern rock, shimmer pop, vapor soul"
Foster The People,7gP3bB2nilZXLfPHJhMdvc,"indietronica, modern rock, pop rock, rock"
Ladyhawke,5TfnQ0Ai1cEbKY5katFK14,"alternative dance, art pop, electropop, indietronica, metropopolis, neo-synthpop, new rave"
Wolfgang Gartner,3534yWWzmxx8NbKVoNolsK,"complextro, edm, electro house, house, progressive house"
TOY,06HL4z0CvFAxyc27GXpf02,pop
Phoenix,1xU878Z1QtBldR7ru9owdU,"alternative dance, indie rock, modern rock, new rave, pop rock, rock independant francais"
Digitalism,2fBURuq7FrlH6z5F92mpOl,"alternative dance, big beat, dance-punk, electro house, electronica, indietronica, new rave"
Canadian Softball,0AFUfewUv31E8EtQPAD3l5,alternative emo
Colter Wall,3xYXYzm9H3RzyQgBrYwIcx,"canadian americana, canadian contemporary country, outlaw country, saskatchewan indie"
Violent Joy,60bEwglb67jtlnMnPGC9bn,
The Promise Ring,5li5GfWFVl73vu7r2bGitu,"alternative emo, emo, emo punk, indie punk, midwest emo, milwaukee indie, post-hardcore"
Glacier Veins,1ABJDb5VkWotQpFDOZeene,pop punk
Nana Grizol,7FPO7WTShHCXnmVv7lhhZM,"anti-folk, athens indie, bubblegrunge, elephant 6, folk punk, indie pop, indie punk, indie rock, small room"
Woody Jackson,6VYtpsmVgSqOFf3ttfqnVX,"old west, video game music"
Panucci's Pizza,5GLpYMkUSUNq5kLLeBovSi,"acoustic rock, emo, lo-fi indie"
Careful Gaze,0Eq0sOBzOFE1j2KvH9wJMj,minneapolis punk
Machine Gun Kelly,6TIYQ3jFPwQSRmorSezPxX,"ohio hip hop, pop rap"
Kerry Courtney,3D5ABjQ51vZ5Vrdp61I1IB,
Com Truise,2wouN3QXejYa5tKetYdcVX,"chillwave, indietronica, vaporwave"
No Pressure,1jzmHk0SLhAJjEw6NqvaLs,"alternative emo, anthem emo, dreamo, pop punk"
SPICE,0uq5PttqEjj3IH1bzwcrXF,"dance pop, europop, girl group, pop"
SEBii,5fAix5NwfNgHQqYRrHIPxo,"glitchcore, hyperpop"
Oolong,5afJutitnXqj6M7QglqzdM,"5th wave emo, alternative emo, midwest emo"
Gatherers,45JFhgPpadhm9S0wIq9zIY,"dreamo, melodic hardcore, progressive post-hardcore"
Bib,6UbmqUEgjLA6jAcXwbM1Z9,"k-pop, korean r&b"
The Lawrence Arms,0aQ8Ow9YAkGxr5bbehjkcS,"alternative emo, chicago punk, emo, folk punk, indie punk, melodic hardcore, orgcore, power-pop punk, punk, ska punk, skate punk"
Khaki Cuffs,3lTbmnZS3UoiK7124LWjba,"5th wave emo, alternative emo, delaware indie, midwest emo"
Yung Saeko,4u0t9lRwZIxWukT3gMTUwN,
Gvllow,69a2ovTpqzQrzthSkARvGn,dark trap
gloom,0n0n1XvmvZyU3LTJ3OaCm5,
Teenage Disaster,1CT22NjFvtaxNEF9ouO3Ep,dark trap
Lil Xtra,7j8XINhxkD7WS4efrPxbhm,"emo rap, lo-fi chill, sad lo-fi, sad rap"
Jonah Renna,1IVSdnNXWoNGNnAjENdd6H,
phem,0MGJHTThvyAyqKuEAgPqDr,alt z
Josh A,2rWCIhENZyPVDAeFC0ESWN,"emo rap, meme rap, pop rap, sad rap"
Mickey Valen,2tLI4kPsmsxQQv6zr2jbgt,"alt z, bass trap, pop edm, traprun"
I'm Glad It's You,3r43FqgJH6TvaSuZWjWuSc,"5th wave emo, alternative emo, anthem emo, bubblegrunge, emo, midwest emo"
Crash Of Rhinos,183vQCgpuNJHxdDCYIpkA4,"derby indie, midwest emo"
Racoonhead,1ZYlaCk0urYoSZZkIZiIll,
Timeshares,7nCENPbN4AqrvGncRBgJw1,orgcore
Dowsing,0VvySnLLgB17dDSn0i4LVC,"alternative emo, bubblegrunge, diy emo, emo, emo punk, indie punk, midwest emo"
CSTVT,5pZxg1vdZLlX6pXRY78H0C,"alternative emo, emo, emo punk, midwest emo"
Nai Harvest,0W0NhXYVS9CVz6B6ZfOabW,"indie punk, sheffield indie"
Fleshwater,6P5ccCJCe8A4s9tDSTNFzF,"dreamo, grungegaze"
babyloot,4M7hcSNA41aDBVdZxrUpXO,
Derek Pope,5wWvcn0hJXPhCw9eYUody0,trap soul
tricot,5IKKS7LhpdlmMwqIagqf3f,"japanese math rock, japanese post-rock, math rock"
Totorro,470SGea4tIbGLTpKcYJfLx,"french post-rock, instrumental math rock, math rock"
Street Smart Cyclist,5J0pvexIrm2QNEUAWBQAFt,midwest emo
You Blew It!,3jvWpZJpokYCoT0QV4OJg0,"alternative emo, anthem emo, bubblegrunge, dreamo, emo, indie punk, midwest emo"
Algernon Cadwallader,1BfYXNfaB5HBwHn4gxnEQE,"alternative emo, dreamo, emo, emo punk, indie punk, midwest emo, philly indie, screamo"
Signals Midwest,16AdioxYOukoGrCeLV9QGF,"alternative emo, bubblegrunge, indie punk, orgcore"
Good Luck,3Kthx6vfOdyrwpE1mjsyb8,minneapolis indie
Free Throw,49b68DLRK5eCbtJf7Xx4Cc,"alternative emo, anthem emo, bubblegrunge, dreamo, emo, midwest emo, pop punk"
The Appleseed Cast,0MkAzpDHUZpuDnWGUII4RN,"dreamo, emo, emo punk, indie rock, lawrence ks indie, midwest emo, post-rock"
Owen,2jLTy8ur5VewqDyKUZohXa,
Prawn,29yppqr48ptt5PmMQvawXs,"alternative emo, dreamo, emo, midwest emo, new jersey indie"
The Fall of Troy,5fuQrhMRYMtoO9uOlFad4P,"post-hardcore, progressive post-hardcore, screamo, swancore"
Kamiyada+,7cB6KjTm98hhNE9eeyhcnF,"dark trap, scream rap, underground hip hop"
Kmac2021,54y44QMdp1yO3bJFDvq1Kc,
Trophy Eyes,6KPdmtIl0LA5mRFSqseWhI,"alternative emo, anthem emo, aussie emo, pop punk"
Soundgarden,5xUf6j4upBrXZPg6AI4MRK,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock"
INZO,18Eu7uJEMPWwwt1QUdCglQ,"edm, future bass"
Beamon,4YdeEI1YlIPMBgxdDNc39K,"dark trap, emo rap"
Thomas Barrandon,5HaHjEOMBZBDiMXP7Wz1Zr,"chillsynth, synthwave"
GRLwood,0yrzVTuk6PgF51NYgfgKXe,louisville indie
Static Dress,1Lqdsv7Ff4GNq9PM3Yd0vi,dreamo
Stars Hollow,5gDuvgApWbVzFLVBeLCbMJ,"5th wave emo, alternative emo, bubblegrunge, diy emo, dreamo, midwest emo"
Wayne Szalinski,0RzFybp6pfgl4tgSlyUDqj,
Kodyak,46SHBwWsqBkxI7EeeBEQG7,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap"
fats'e,6XFt0iOyYmGY19gn8upF5t,"emo rap, glitchcore, lo-fi chill, sad lo-fi, sad rap"
GUBBAY,1objCZcRLl4wgiToG8aNAG,
Slutty Sonny,6ud7m10BNXaQCgwraFyP5O,"aesthetic rap, dark trap"
Wett Brain,5rRR4a0u50S9JNZtL4OB5K,"aesthetic rap, dark trap, emo rap, sad lo-fi, sad rap"
Reddish Blu,08na537t5Rk9KLtbKAGQEI,
killedmyself,2mLReua54bCekRJQ6hmkGq,"emo rap, lo-fi beats, lo-fi chill"
shinigami,0ntNwPE7MYnKrTh59tU2BA,"emo rap, sad rap, scream rap"
AMAI,0h9O8A9Z4u2sSj79DxyjKx,
Modestep,5zYJziKktyqWwmoAWXrShP,"brostep, dubstep, edm, electro house"
Porter Robinson,3dz0NnIZhtKKeXZxLOxCam,"complextro, edm, progressive electro house"
OWLS,07QEuhtrNmmZ0zEcqE9SF6,"indietronica, modern rock, pop, pop rock, post-teen pop"
UZ,4O15NlyKLIASxsJ0PrXPfz,"melodic rap, philly rap, rap, trap"
Hikes,5luRIEhyaVB12mabNujZHx,math pop
Ben Howard,5schNIzWdI9gJ1QRK8SBnc,"british singer-songwriter, folk-pop, indie folk, neo mellow, pop rock, stomp and holler"
Plini,3Gs10XJ4S4OEFrMRqZJcic,"djent, instrumental math rock, instrumental rock, progressive jazz fusion"
Pheeno,4C1Mbwae9oliXTKjl8vzbD,future bass
Joywave,1UfzhwcOR4yfX7yHTPfC9m,"indie poptimism, indie rock, indietronica, modern alternative rock, modern rock, rochester ny indie, rock, shimmer pop"
Ol' Dirty Bastard,50NoVNy9GU1lCrDV8iGpyu,"alternative hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
Raekwon,2yQf6b8hxahZaT5dHlWaB1,"alternative hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap, southern hip hop"
Harry Belafonte,6Tw1ktF4xMmzaLLbe98I2z,"adult standards, brill building pop, calypso, lounge"
Grimes,053q0ukIDRgzwTr4vNSwab,"art pop, canadian electropop, dance pop, electropop, grave wave, indietronica, metropopolis, pop"
Olivver the Kid,3SoOohS0zlj8nLdGmhrKA7,"indie poptimism, la pop"
Lady Lamb,2wunbYU5KWrpI7RCRBkwF0,"chamber pop, indie pop, indie singer-songwriter, maine indie"
The Shakes,4HWsb7vqTrlSNux1SCXbxu,
Gabby's World,37px0xIkqWfzGRK5QbTIRu,bubblegrunge
Ling tosite sigure,00DuPiLri3mNomvvM3nZvU,"j-rock, japanese emo, japanese math rock, japanese post-hardcore"
Terror Reid,5No9X0ZejwFDnD1dVllwQA,"dark trap, underground hip hop"
Sights & Sounds,0XWX7Mq0OUjQZtPxREERBJ,
Told Slant,2LvmjTEfcfDrTWtwUKvdq3,"lo-fi emo, lo-fi indie, small room"
Antarctigo Vespucci,574PYry9WzUvHwvtxmKKSW,"alternative emo, bubblegrunge, indie punk"
Tawny Peaks,5gbD7idxDYPFk5JSve4ci4,midwest emo
The Sonder Bombs,1jcXXrb7lhflZzQSetip3C,"alternative emo, bubblegrunge, cleveland indie, diy emo"
Funeral For A Friend,4AbDWrmJPSOeIbT2Ou60ik,"post-hardcore, screamo, uk post-hardcore"
This Is Pointless,5UD8gNJou4LlGIqaXXEVp3,"midwest emo, new england emo"
Torre Lott,3rzlXwSHfpHllU0kgp4fSK,
Vundabar,1W4itxt3vwhmrgLEBuVHJ6,"boston indie, indie garage rock"
Logic,4xRYI6VqpkE3UwrDrAZL8L,"conscious hip hop, dmv rap, hip hop, pop rap, rap"
Giraffes? Giraffes!,5wGMwXlBLMpuJzRpPxNFjq,"instrumental math rock, instrumental rock, math pop, math rock"
Yeek,5BhFZpE8kUGZJiKOsYjLQM,"alternative r&b, indie r&b"
Godspeed You! Black Emperor,4svpOyfmQKuWpHLjgy4cdK,"canadian post-rock, double drumming, drone, instrumental post-rock, post-rock"
Proper.,3sxMqvKboYdEkFJsE8NKlx,"chicano rap, latin hip hop"
Aura Shred,358aVgId2jUiL2HnPZa76q,
empire! empire! (i was a lonely estate),3IaqcRr2teHDEqhRE5emu9,"alternative emo, dreamo, emo, emo punk, midwest emo, screamo"
San Holo,0jNDKefhfSbLR9sFvcPLHo,"edm, electronic trap, electropop, future bass, pop dance, pop edm, vapor twitch"
Retirement Party,6scS2RlUYZHwgNWfMfviOL,"5th wave emo, alternative emo, bubblegrunge, diy emo, emo, indie punk, midwest emo"
Next Attempt,4Lsbd3Vmqq6qYPwEuk9US3,kentucky indie
Hundaes,2O4wIpuUgy3A2JvIYdDuGt,future bass
Save Us from the Archon,7kzcU2VstxyIv6Lc6R4vNM,instrumental math rock
glue70,3AsWxxZTFPoCFxM1s8Lg1J,future funk
Sithu Aye,6AOvXKqmqmZHxqdop7Kzoh,"djent, instrumental djent, progressive jazz fusion, scottish metal"
Modern Day Babylon,1KkwPJo8M1KmVs5qSlkxAa,"djent, instrumental djent, instrumental progressive metal"
Austin TV,5x0koyeJkLR4odx4gCD5lR,"indie rock mexicano, instrumental post-rock, latin alternative, latin rock, mexican post-rock, mexican rock, rock en espanol"
God Is An Astronaut,079svMEXkbT5nGU2kfoqO2,"cosmic post-rock, instrumental post-rock, post-rock"
Damedot,5OHfcsZ8fneKjS64QqFST0,detroit trap
FamilyJules,1w7df2ogprg1i3iQ9fH7pO,otacore
David Ferguson,4MHz2XUNNGuttl6Yj9OHeA,
Ryan Beatty,60NNvDqsif0u40CXMV6jDQ,"alternative r&b, bedroom soul, indie pop"
DJ Shadow,5CE2IfdYZEQGIDsfiRm8SI,"big beat, downtempo, electronica, hip hop, trip hop, turntablism"
Loudmouth,3POfIwLZcACbuZW3hsFjtn,
Adjust the Sails,4xVPBr0C8OxqJL4796EZzr,
Mothwind,02Kvm7QC0xFiFGt7Oq68YE,arkansas metal
6 Dogs,3Ps6le7tj5BdNtdnfNgTU4,"dark trap, emo rap, melodic rap, underground hip hop, vapor trap"
Dro Kenji,46fHMu9KxdQwcGV9xI1L9R,sad rap
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,"melodic rap, rap, trap"
Powfu,6bmlMHgSheBauioMgKv2tn,"lo-fi chill, sad rap"
Noah Cunane,477tsxxnnHIlgh6oY6t9eq,
Brennan Savage,6SSmy635N3a4oWmPk85xpK,"dark trap, emo rap, underground hip hop"
ILLENIUM,45eNHdiiabvmbp4erw26rg,"edm, melodic dubstep, pop, pop dance, tropical house"
CORPSE,7yntSJ6uojO3z6GFUVwhAW,"dream smp, viral rap"
The All-American Rejects,3vAaWhdBR38Q02ohXqaNHT,"modern rock, pop punk, pop rock, rock"
Tyla Yaweh,1MXZ0hsGic96dWRDKwAwdr,"cali rap, melodic rap, pop rap, rap, trap"
Snagev,0nJGT8W7I7tLOMA6nvtCzU,
ERRA,2UoOdQyBGyzrEfxcY77ce0,"alabama metal, melodic metalcore, metalcore, progressive metalcore"
Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,"modern rock, rock"
Rob Scallon,0A51LEnyTnXX33IyuwM0Ts,instrumental bluegrass
Niiice.,7uULHYi1Itll0KdBNcE0Xz,"5th wave emo, alternative emo, bubblegrunge, diy emo, midwest emo, minneapolis punk"
Such Gold,0waHtRmASHlE6q2mRDDXtA,"alternative emo, anthem emo, dreamo, easycore, melodic hardcore, pop punk, rochester ny indie"
Oliver Tree,6TLwD7HPWuiOzvXEa3oCNe,alternative hip hop
Poppy Tears,6NFHn7VH6jgV2nVWqW2bsa,emo rap
Ecco2k,6hG0VsXXlD10l60TqiIHIX,"escape room, glitchcore, hyperpop, underground hip hop"
Carissa's Wierd,5VnYwYnG7QmpzQtxyubIwh,"dream pop, emo, indie rock, melancholia, post-rock, screamo, seattle indie, slowcore"
LordSakima,7tQmgVV3YqxFFQMDZwbzjS,
find yourself,5p57kSMLKMSCG7sk9EawnN,instrumental math rock
Holy Fawn,13rS3lCWshTVt6HsCNjvBI,"american post-rock, doomgaze, dreamo, grungegaze"
Tomppabeats,0Q2Tc5yZFJpumLMc7Yz4e4,"chillhop, japanese chillhop, lo-fi beats"
THE KOXX,0o7EzfVASiH8ws8bwYEqqv,"k-rock, korean indie rock"
Windwaker,46le9d4IkW3C6zTxhkuxIS,australian post-hardcore
Greet Death,7CddNoU6nKEW7UpcIlJF9n,"american shoegaze, diy emo, dreamo, grungegaze, indie punk"
STRFKR,2Tz1DTzVJ5Gyh8ZwVr6ekU,"alternative dance, chillwave, indie rock, indietronica, modern rock"
Basement,4DUQBYAyOTZotSEdKhaf6c,"alternative emo, anthem emo, dreamo, emo, melodic hardcore, pop punk"
Sincerely,0IdNIDCxQzqssxNQj3CeCD,deep underground hip hop
Crystal Castles,7K3zpFXBvPcvzhj7zlGJdO,"alternative dance, bitpop, digital hardcore, indietronica, neo-synthpop, new rave, nintendocore"
The Flat Stanleys,4JfHqFjyolUL4WIReuucSs,"5th wave emo, alternative emo, baltimore indie, diy emo"
Rav,6oeSQ4qmDQ7n89Rdt6tLLn,"lo-fi rap, meme rap"
LSD and the Search for God,2feOOr1Yjovo67byuxvjZv,"american shoegaze, dream pop, nu gaze, shoegaze"
Sad Park,7jHnNNWDLa2ztggSp5Dsxf,"indie garage rock, socal indie"
Hometown Losers,5sjCP7vD1G4rVev1wolTci,miami indie
And So I Watch You from Afar,7qKMNwlACMZOUdMG3acwst,"british post-rock, instrumental post-rock, instrumental rock, post-rock"
I Set My Friends On Fire,2QF7jwUc5zgjSbOTYh1xV0,"electropowerpop, metalcore, nintendocore, screamo, trancecore"
carpetgarden,1rw5Io28PBVxMjikCwvevG,indie pop
Ben Rosett,1dtiGEl2aljrMiP2QqqoZZ,progressive post-hardcore
Corbin,3K40SMapVhc8PxyYFofHff,"emo rap, underground hip hop"
All Get Out,40YwbT9WnYAkFgBSYtHGQj,"alternative emo, anthem emo, dreamo, pop punk"
Gleemer,4UjrcYERvCDC44O0uBSOFa,"5th wave emo, alternative emo, american shoegaze, anthem emo, dreamo, grungegaze"
Teen Suicide,2cAvReLDmjFQtCJFDJbHBU,"indie garage rock, indie pop, lo-fi emo"
Dads,4VMYDCV2IEDYJArk749S6m,"latin, latin hip hop, reggaeton, trap latino"
Make Good Your Escape,24566a7saR26GqjfYUf5St,
C418,4uFZsG1vXrPcvnZ4iSQyrx,"dream smp, minecraft"
Smarty Baby,288NAKipUy4aLn0TgsuBXg,
Svntxmvlx,0XcWXaGgkFR3AIw09fbGB0,
O.A.O.,0zsVF4THpq6piWO6csnbMI,
H X 7,0G86N13ri50Zxa1sLBsXl3,"drift phonk, phonk"
Ramirez,3H6CaRooDAoCeRCpYwOXj2,"dark trap, phonk, underground hip hop"
A Great Big Pile of Leaves,3bTTtdHi2gxhc8O68LNXXB,"alternative emo, brooklyn indie, bubblegrunge, dreamo, emo, indie rock, midwest emo"
Just Friends,5489Aao4KjbdU9l5CUadOa,"alternative emo, bubblegrunge, diy emo, emo, indie punk, pop punk"
Godless,4kBVrYasuaH3Ofw7ag9zJS,drift phonk
PRXJEK,6TeJpqb3PcvfHxjKAEKCNu,"dark trap, emo rap, scream rap, underground hip hop"
DMT Demons,51R4dnu47RB0ockwbMa2o4,phonk
Grimmjøw,7uzsn9U6OTLBagyn5sQSnL,drift phonk
Lil Kaine,5TFAleOJ7VJt3yieCFy8J8,"drift phonk, phonk"
MIERNØ,0lP3nsyr0BItK6YyWmrIf5,
Doctor Crack,1mMpRTcrQwFhKZ0ogXHXg8,
Kilfiger,0aO3jJPzEGGcGRHUrP0smE,"drift phonk, phonk"
GLOOMANΞ,7Aa2EdmCbgJSuipNk8SFEw,drift phonk
KEAN DYSSO,74MUeXrsMncKunk1chMxg5,"g-house, lithuanian edm"
Sincere Engineer,5l1QyUoZFlqTKJ1NrbCTu1,"5th wave emo, alternative emo, bubblegrunge, diy emo, emo, indie punk, midwest emo, pop punk"
Gulfer,0AJltdSFgxM1li4ad74mIJ,"5th wave emo, alternative emo, canadian indie, diy emo, midwest emo"
Handwriting!,3ieXlag2AqBqIxXNZttcKK,new england emo
Unamused Dave,3GLX6t4nwNecVBI8bI3Up8,"diy emo, midwest emo"
Counsels,30R6uFd9ysxvvaZVnFYniA,
Coping,6KAO6PFGIq2WLCFEvamL5P,midwest emo
Hakanai,17EwMSA3EziTViTWHRqm1v,midwest emo
Strelitzia,2pKrf2SsVOGY29eSA3uqkK,midwest emo
Golf!,2NBV0SMMP4gvzmqibFlwjN,bass house
Forests,2ew0XBmcP0n50UWzVVQygC,"5th wave emo, alternative emo, diy emo, emo, midwest emo, singaporean indie, singaporean punk"
sports.,4AGNJdJiVltImYk1UTLE0K,"indie garage rock, neo-psychedelic, tulsa indie, vapor soul"
Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock"
Beach Bunny,2vnB6tuQMaQpORiRdvXF9H,"bubblegrunge, chicago indie, indie pop"
Hikaru Utada,7lbSsjYACZHn1MSDXPxNF2,"anime, classic j-pop, j-pop, japanese singer-songwriter"
Enemies,5vfSFPrDPPBGExVLldEDOB,"math pop, math rock"
jizue,6RuS4udHwx3C9ysk4KXtNw,"japanese jazz fusion, japanese post-rock, math rock, progressive jazz fusion"
The NoSleep Podcast,,
Stop Light Observations,2EOIjdzbFGRM87IvJU34JJ,"modern alternative rock, south carolina indie"
Can't Swim,62elZbH5Iop8UPcChp7OrU,"alternative emo, anthem emo, dreamo, emo, new jersey indie, pop punk"
Like Pacific,5VKmfBc2pR80IxYoC1gHyH,"alternative emo, anthem emo, canadian pop punk, canadian punk, easycore, pop punk"
Knope,4Bu6lDGX4qvnVTxGoKhyMY,"5th wave emo, diy emo, midwest emo"
Motion City Soundtrack,19zqV9DV3txjMUjHvltl2D,"emo, pop punk"
Shrezzers,0cESlyDxeKCUzc3gm1owur,"progressive post-hardcore, russian metalcore"
Carly Cosgrove,4h3DxZa1JxZhSB1a64ziKx,"5th wave emo, alternative emo, bubblegrunge, midwest emo"
Anemoria,1WudWVQDLMeDWQMA7yCoMI,"progressive post-hardcore, swancore"
The Dangerous Summer,0iMnpaEHXkgMT956CmP1kj,"anthem emo, emo, neon pop punk, pop emo, pop punk"
Trying Science,7i2QRFcATvmnlMhxDRA3nD,instrumental math rock
State Faults,6D3k7skHIg72j2v9J4zT9b,"chaotic hardcore, dreamo, midwest emo, sasscore, screamo, skramz"
Resilia,5F5nhe5hMhJSGsULmNPeFW,swancore
Crywank,7gzXeFUDWz0aqhikdkOJxQ,"indie pop, small room, weirdcore"
Johnny Polygon,4F06qTYlWyQzzJ4rXGDS7f,soul flow
Black Coffee,6wMr4zKPrrR0UVz08WtUWc,"afro house, deep house, south african house, south african pop dance"
tiger lili,0vbNnpHC4IoguPhbQbeGoj,
Tigran Hamasyan,0D3h8NZqNp7BN97JwtV6eW,"contemporary jazz, jazz, jazz piano, modern jazz piano"
Smuv,0SM6zo7lSdqyplZo6XRX76,"chillhop, focus beats, jazz boom bap, lo-fi beats, lo-fi jazzhop"
Wünsche,6la2xjnhxnRYP3iZ3suP9H,
Philanthrope,13ACz7DIictCpSYGglNTHs,"chillhop, lo-fi beats"
Sweet Medicine,0CF9CnQbK6uS8u78KVnIPv,lo-fi jazzhop
Burrito Brown,48kJefJWRoWhRyoZ6GWwlc,"chillhop, lo-fi jazzhop"
Flitz&Suppe,49WbztFLx9iDTh8LHEIF84,"chillhop, jazz boom bap, lo-fi beats"
Pueblo Vista,1p03eo7FG5sXEMs3lGFEwb,christian lo-fi
Wun Two,69cjjIQEN8M6heOBT2SqZE,"chillhop, lo-fi beats"
347aidan,0bBz5bRBkExaej2HxtVfCw,"sad lo-fi, sad rap"
Delta Sleep,05MlomiA9La0OiNIAGqECk,"brighton indie, british math rock, math rock"
Stan Forebee,2cg9jlWp1QRc0Sk6kTp9Ez,"chillhop, jazz boom bap, lo-fi beats, lo-fi jazzhop"
Flughand,6x5HLaMcoxaULXpgN0NJbb,"chillhop, lo-fi beats"
Birds Of The West,37qnORF8QfcLsPYb6lRhiq,lo-fi jazzhop
The Decemberists,7ITd48RbLVpUfheE7B86o2,"alternative rock, anti-folk, baroque pop, canadian indie, chamber pop, indie folk, indie pop, indie rock, modern folk rock, modern rock, stomp and holler"
Ambrose Akinmusire,4ai53dgSBGhQwcFtGyY1bF,"contemporary jazz, indie jazz, jazz, jazz trumpet"
Dave Holland Quartet,5esenn11PLSJIISdQLn17E,"avant-garde jazz, contemporary jazz, ecm-style jazz, free improvisation, free jazz, jazz quartet"
Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,"adult standards, cool jazz, jazz, jazz trumpet, lounge, vocal jazz"
Mal Waldron,4cP0bprQSFtZdI9QEKKZA3,"avant-garde jazz, bebop, contemporary post-bop, free jazz, hard bop, japanese jazz, jazz, jazz piano"
Fazer,2awB7Ol181cocZcLLNBBAh,"dreamo, nz indie"
GoGo Penguin,19f2JXwlRU26376TCKmp6L,"british jazz, contemporary jazz, indie jazz, jazztronica, modern jazz trio, progressive jazz fusion"
Bill Evans,4jXfFzeP66Zy67HM2mvIIF,"adult standards, bebop, cool jazz, jazz, jazz piano, vocal jazz"
Chick Corea,5olDKSsFhhmwh8UCWwKtpq,"contemporary jazz, contemporary post-bop, ecm-style jazz, jazz, jazz fusion, jazz piano"
Shai Maestro,0ctjXj4AKsMtj6Tsm0JzSj,"contemporary jazz, ecm-style jazz, israeli jazz"
Immanuel Wilkins,5szMuuBbDzULkagWIfI5LG,contemporary jazz
Erik Söderlind,299uBqkrkdHLIcVLOUa9U6,swedish jazz
Mathias Eick,6emZIO62oAXpIGiplDApwJ,"contemporary jazz, dark jazz, ecm-style jazz, jazz trumpet, norwegian contemporary jazz, norwegian jazz"
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,"atl hip hop, plugg, pluggnb, rap, trap"
carolesdaughter,2hiq2iBnUik3mrOfEgRSpB,alt z
Tom The Mail Man,1ueFyDvrq8tCjAd6x8AVxD,"aesthetic rap, emo rap, modern indie pop, sad rap, vapor trap"
XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,"emo rap, miami hip hop"
Baby Keem,5SXuuuRpukkTvsLuUknva1,"hip hop, rap"
So Loki,0XQ7VqBPyDUAb0pcPLZZ0O,"bc underground hip hop, canadian hip hop"
Numl6ck,2anlj4dNUn9I1VxxmjRHRx,glitchcore
One Hope,1UyepeXL7LRzhk7a9p3Glj,"lo-fi chill, sad lo-fi"
jxdn,6Y64EaNqpqcZYTgs4c76gF,pop rap
"Clay ""Krucial"" Perry III",76ox6NmV8cHFmCrERVlvi9,memphis hip hop
